NSID,W1GrssyrMP,W1GrssyrHH,W1wrk1aMP,W1condur5MP,W1hea2MP,W1NoldBroHS,W1InCarHH,W1hous12HH,W1usevcHH,W1hiqualmum,W1hiqualdad,W1wrkfulldad,W1wrkfullmum,W1empsmum,W1empsdad,W1ch0_2HH,W1ch3_11HH,W1ch12_15HH,W1ch16_17HH,IndSchool,W1marstatmum,W1depkids,W1famtyp2,W1nssecfam,W1ethgrpYP,W1heposs9YP,W1hwndayYP,W1truantYP,W1alceverYP,W1bulrc,W1disabYP,W1yschat1,W2ghq12scr,W2disc1YP,W2depressYP,W4AlcFreqYP,W4CannTryYP,W4NamesYP,W4RacismYP,W4empsYP,W4schatYP,W4Childck1YP,W5JobYP,W5EducYP,W5Apprent1YP,W6JobYP,W6UnivYP,W6EducYP,W6acqno,W6gcse,W6als,W6OwnchiDV,W6DebtattYP,W6NEETAct,W8DGHQSC,W8DMARSTAT,W8DACTIVITYC,W8DWRK,W8CMSEX,W8TENURE,W8DACTIVITY,W8QDEB2,W8QMAFI,W8DINCW
NS24399B,-999,-999,1,1,2,1,1,2,1,9,13,1,1,1,1,0,0,2,1,0,2,3,0,4,1,1,5,2,1,1,3,43,0,2,1,2,1,2,2,5,11,-91,1,2,2,1,2,1,3,4,1,2,10,-91,0,2,1,1,2,1,2,20000,2,254.99
NS24136B,4680,-99,2,1,2,0,1,2,1,20,-99,1,2,2,1,0,0,1,0,0,3,1,0,-99,1,4,2,2,1,2,3,30,1,2,1,4,1,2,2,3,13,-91,2,2,2,2,2,2,9,4,4,2,13,1,2,2,1,1,1,4,1,-1,1,254.95
NS21254D,12220,-99,1,1,2,1,1,2,1,15,-99,1,1,1,1,0,0,2,0,0,2,2,0,-99,1,-99,-99,-99,-99,-99,3,-99,-92,2,4,2,2,1,2,5,7,-91,1,1,2,2,2,2,9,4,4,2,12,1,11,1,8,2,2,7,10,-1,1,254.93
NS17838W,56160,105660,1,1,2,2,1,-1,1,2,2,1,1,1,1,1,1,1,0,0,2,3,0,1,3,1,2,2,2,1,2,35,5,2,4,2,2,2,2,5,15,-91,2,1,2,2,2,1,3,4,1,2,21,-91,1,1,4,2,1,5,5,200,1,254.74
NS10011M,-91,8798.4,10,1,2,2,1,2,1,15,16,1,3,6,1,0,2,1,0,0,2,3,0,5,1,3,4,2,1,1,3,35,0,2,1,4,2,2,2,1,9,-91,1,1,1,1,2,1,9,4,4,2,14,-91,3,1,1,1,1,2,1,1000,1,254.73
NS11799N,-91,-91,11,1,2,2,1,1,1,-98,-98,-98,-98,-98,-98,0,0,1,0,0,-98,1,0,-94,4,1,4,2,2,2,3,33,1,2,1,-91,2,2,2,5,18,-91,1,1,2,2,2,1,3,4,1,2,11,-91,1,2,9,2,2,4,13,10500,2,254.67
NS19116F,57600,92600,1,1,2,1,1,2,1,2,1,1,1,1,1,0,1,1,0,0,2,2,0,2,4,2,4,2,2,2,3,37,2,2,2,-91,2,2,2,5,16,-91,2,1,2,2,2,1,3,4,1,2,15,-91,0,1,1,1,1,4,1,-1,1,254.62
NS20705X,6000,9978,2,1,2,2,1,2,1,9,20,2,2,2,2,0,2,2,0,0,2,4,0,6,3,3,3,2,2,2,3,38,0,2,1,-91,1,1,1,5,15,-91,1,1,2,1,2,1,9,4,4,2,14,-91,0,1,1,1,1,5,1,-1,2,254.6
NS25192K,15000,-92,2,1,2,1,1,2,1,20,1,1,2,2,1,0,0,3,0,0,2,3,0,-94,7,1,5,2,2,1,3,41,2,2,1,-1,2,2,2,5,17,-91,2,1,2,2,1,-91,1,4,4,2,18,-91,0,1,1,1,2,3,1,8000,5,254.53
NS23256X,18000,18000,3,1,1,0,1,5,1,-98,7,1,-98,-98,1,0,0,1,0,0,-98,1,1,4,2,2,4,2,2,2,3,42,3,2,2,2,1,2,2,5,18,-91,2,1,2,2,1,-91,1,4,4,2,15,-91,6,1,1,1,1,4,1,-1,3,254.48
NS18596A,13848,33868,1,1,2,0,1,2,1,7,20,1,1,1,1,0,0,1,1,0,2,2,0,7,1,4,2,2,1,1,3,16,0,2,1,3,2,2,2,5,14,-91,1,1,2,1,2,1,9,4,4,2,15,-91,0,1,1,1,1,7,1,-1,1,254.47
NS13898F,12121.2,22971,1,1,2,0,1,2,1,20,19,1,1,1,1,0,0,1,1,0,2,2,0,6,3,1,2,2,2,1,3,43,0,2,2,-91,2,2,2,5,13,-91,2,1,2,1,1,-91,1,4,4,2,14,-91,0,1,1,1,2,7,1,-1,2,254.44
NS12402T,11752,21112,1,1,2,1,1,2,1,20,20,1,1,1,1,0,0,2,0,0,2,2,0,7,3,1,4,-1,2,2,3,39,2,2,1,-91,2,2,2,5,18,-91,2,1,2,2,2,1,3,4,1,2,18,-91,3,1,1,1,2,1,1,-1,1,254.44
NS12486E,-91,-92,10,2,2,3,1,2,1,2,1,1,3,6,1,0,2,2,2,1,2,6,0,1,1,3,3,2,2,2,3,28,0,2,1,-91,2,2,2,5,15,-91,2,2,2,1,2,1,9,4,4,2,10,-91,0,2,1,1,2,2,2,400,2,254.35
NS17992J,4000,4000,4,1,2,5,1,4,1,20,20,2,3,6,2,1,4,1,0,0,2,6,0,4,7,1,3,-92,2,1,3,28,1,-1,2,-91,2,2,2,5,15,-91,1,1,2,1,1,-91,1,4,4,2,13,-91,1,1,1,1,1,5,1,220,1,254.34
NS15278V,2602.6,2602.6,2,2,2,1,1,4,2,20,-98,-98,2,2,-98,0,1,1,0,0,1,2,1,7,1,4,-91,1,1,2,3,14,0,2,1,2,1,2,2,3,6,-91,2,2,2,1,2,2,9,4,4,2,14,-91,12,3,8,2,2,4,10,1000,4,254.32
NS15099F,5850,5850,2,1,1,1,1,2,2,20,-98,-98,2,2,-98,0,0,1,1,0,5,2,1,7,1,4,1,2,2,1,3,42,4,2,3,6,2,2,2,5,10,-91,1,2,2,1,2,2,9,4,4,2,18,-91,7,1,1,1,1,4,1,-1,1,254.28
NS24085W,-91,6708,10,1,2,3,1,2,1,15,2,2,3,6,2,0,2,2,0,0,2,4,0,2,1,2,2,2,-1,1,3,36,2,2,3,1,1,1,2,5,12,-91,2,1,2,1,2,2,9,4,4,2,8,-91,3,1,1,1,1,4,2,-1,3,254.21
NS11531H,-91,30000,10,1,2,0,1,1,1,14,20,1,3,6,1,2,0,1,0,0,2,3,0,4,1,4,2,2,1,1,1,32,0,2,1,-91,2,2,2,1,10,-91,1,2,2,1,2,2,9,4,4,2,10,-91,0,1,1,1,1,7,1,-1,1,254.19
NS24952D,12844,17524,1,1,1,1,1,2,1,15,14,1,2,2,1,0,0,2,0,0,2,2,0,5,1,3,-91,-1,1,1,1,28,0,2,2,3,2,2,2,2,7,-91,1,2,2,2,2,1,9,4,4,2,4,-91,0,1,1,1,1,5,1,9000,3,254.17
NS16954M,-1,-1,1,1,2,0,1,2,1,14,9,1,1,1,1,0,0,1,0,0,2,1,0,3,1,2,1,2,1,1,3,38,0,2,2,-91,2,1,2,5,18,-91,2,1,2,2,2,2,9,4,4,2,14,-91,1,1,1,1,1,7,1,-1,1,254.17
NS13704Y,15210,15210,1,1,1,4,1,2,1,20,4,1,3,6,1,0,3,2,0,0,2,5,0,6,4,1,3,2,2,1,3,44,9,1,4,-91,2,1,2,5,11,-91,2,1,2,2,1,-91,1,4,4,2,12,-91,2,2,1,1,2,2,2,-1,2,253.99
NS24431C,-99,-99,-99,-99,-99,2,1,1,1,20,-99,1,2,2,1,0,1,2,1,0,2,4,0,-99,4,4,1,1,2,1,3,14,-92,1,3,-91,2,2,1,5,13,-91,2,1,2,1,2,1,9,4,4,2,17,-91,1,2,4,2,1,5,5,-1,4,253.95
NS20366G,-999,-999,1,1,2,2,1,2,1,4,8,1,1,1,1,0,1,2,0,0,2,3,0,3,6,1,3,2,2,2,2,42,4,2,4,6,2,2,2,5,14,-91,2,1,2,2,2,2,9,4,4,2,15,1,1,1,1,1,2,4,1,4000,2,253.93
NS20379E,3744,3744,2,1,1,3,1,6,2,20,20,2,3,6,2,0,2,1,0,0,2,3,0,7,1,2,1,2,2,2,3,40,0,2,1,6,2,2,2,6,11,1,2,2,2,2,2,2,9,4,4,1,12,2,0,2,4,2,2,4,5,-1,2,253.84
NS11322K,-1,-1,1,1,2,0,1,1,1,20,20,1,2,2,1,0,0,1,0,0,2,1,0,3,3,1,4,2,1,2,3,34,0,2,1,3,2,2,2,5,13,-91,2,1,2,2,1,-91,1,4,4,2,14,-91,0,1,1,1,1,7,1,10100,1,253.82
NS11472K,16796.52,16796.52,1,1,2,1,1,2,1,6,-98,-98,1,1,-98,0,1,1,0,0,5,2,1,2,6,1,3,2,1,2,3,34,0,2,1,6,2,2,2,5,16,-91,2,1,2,2,2,1,3,4,1,2,14,-91,6,1,1,1,2,2,1,2000,3,253.81
NS16647P,11232,11232,1,1,2,1,1,2,1,16,-98,-98,1,1,-98,0,0,2,0,0,5,2,1,2,1,3,1,-1,1,-1,3,32,0,2,2,2,2,2,2,5,15,-91,1,1,1,1,2,1,9,4,4,2,8,-91,1,1,2,1,1,7,3,-1,1,253.81
NS18150G,6188,6188,2,1,2,1,1,5,1,4,-98,-98,2,2,-98,0,0,2,0,0,1,2,1,2,3,2,2,-1,2,2,3,36,0,2,1,-91,2,2,2,5,19,-91,2,1,2,1,1,-91,1,4,4,2,14,-91,0,1,1,1,1,5,1,4000,2,253.79
NS15232K,8196,8196,2,1,1,0,1,2,1,5,-98,-98,2,2,-98,0,0,1,1,0,5,2,1,3,1,-99,-99,-99,-99,-99,3,-99,0,2,1,2,1,2,2,1,0,-91,1,2,1,1,2,1,9,4,4,2,12,-91,0,1,1,1,1,4,1,-1,2,253.75
NS20247R,11362,-99,1,2,2,0,1,2,2,-99,-99,-99,3,6,-99,1,0,1,0,0,2,2,0,-99,5,2,5,2,2,2,3,46,-92,2,1,-91,2,2,2,5,16,-91,1,2,2,1,2,2,9,4,4,2,15,-91,0,4,1,1,2,5,1,-1,1,253.66
NS22943T,-91,-91,10,1,2,0,1,4,2,15,-98,-98,3,6,-98,0,3,1,1,0,1,5,1,3,1,3,2,-97,-97,-97,3,-97,8,2,3,2,1,1,1,3,12,-91,2,2,2,1,2,2,9,4,4,2,7,-91,2,2,1,1,1,5,1,-1,1,253.56
NS14038R,14804.4,14804.4,1,1,2,0,1,2,1,-98,19,1,-98,-98,1,0,0,1,1,0,-98,2,1,7,1,3,4,2,2,2,3,35,2,2,2,2,2,-1,2,5,9,-91,2,1,2,1,2,1,3,4,1,2,15,-91,0,1,1,1,1,4,1,-1,2,253.52
NS14076S,-92,-92,1,1,2,2,1,4,1,20,15,1,3,6,1,0,1,2,1,0,2,4,0,2,3,2,2,2,2,1,3,40,0,2,2,-91,2,2,2,5,15,-91,2,1,2,1,2,2,3,4,1,2,11,-91,0,1,1,1,1,5,2,10000,1,253.51
NS17994L,26000,26000,1,1,2,0,1,5,2,15,-98,-98,1,1,-98,0,0,1,0,0,1,1,1,2,6,2,2,2,2,2,3,30,0,2,1,5,1,2,2,5,17,-91,1,1,2,1,2,1,9,4,4,2,13,-91,2,1,1,1,1,7,1,-1,2,253.44
NS15130F,-91,-91,9,1,1,0,1,4,1,20,13,3,3,6,8,0,0,1,0,0,2,1,0,5,1,4,2,1,2,1,3,30,5,2,3,-91,2,2,2,5,16,-91,2,1,2,2,2,1,9,4,4,2,10,-91,2,1,4,2,1,7,5,-1,2,253.38
NS23691D,-92,-92,2,1,2,1,1,2,1,20,13,2,1,1,2,0,0,3,0,0,2,3,0,7,3,2,4,2,2,1,3,28,2,2,2,-91,2,2,2,5,18,-91,1,1,2,1,2,1,7,4,4,2,11,-91,3,1,1,1,2,1,1,-1,1,253.31
NS20222X,-91,-999,10,1,2,1,1,2,1,15,15,1,3,6,1,0,1,1,1,0,2,3,0,4,4,1,5,2,2,2,3,45,0,2,1,-91,2,2,1,5,16,-91,1,1,2,1,1,-91,1,4,4,2,9,-91,0,1,1,1,2,5,1,-1,1,253.3
NS25235Y,13863,13863,1,1,2,0,1,2,1,8,-98,-98,1,1,-98,0,0,1,0,0,4,1,1,3,2,2,3,2,1,2,3,42,5,-1,1,3,1,2,2,1,13,-91,1,2,2,2,2,2,9,4,4,2,12,1,0,1,1,1,2,4,1,-1,2,253.22
NS24626S,4800,23655.2,2,1,2,0,1,1,1,15,9,1,2,2,1,0,0,1,0,0,2,1,0,6,6,2,3,2,2,1,3,24,3,1,3,-91,2,2,1,5,11,-91,1,1,2,1,2,1,3,4,1,2,10,-91,2,1,1,1,2,7,2,-1,2,253.22
NS15305G,-91,-99,10,1,1,0,1,6,1,7,-99,1,3,6,1,0,0,1,0,1,2,1,0,-99,1,1,4,2,1,2,3,43,1,2,1,2,1,-1,1,5,14,-91,1,1,2,2,1,-91,9,4,4,2,14,-91,9,1,4,2,1,2,5,-1,4,253.13
NS19815V,-91,-999,10,1,2,3,1,2,1,20,7,1,3,6,1,1,2,1,0,0,1,4,0,4,1,3,3,2,2,2,3,23,2,2,1,2,2,2,2,5,4,-91,2,1,2,2,1,-91,9,4,4,2,8,-91,0,1,1,1,2,2,2,-8,1,253.12
NS25379H,-91,-91,11,1,2,0,1,1,1,-98,-98,-98,-98,-98,-98,0,0,1,0,0,-98,1,0,3,1,2,1,2,1,1,2,33,1,2,2,5,2,2,2,4,15,-91,2,1,-1,2,2,1,9,4,4,2,14,-91,7,1,4,2,2,4,5,-1,2,253.09
NS21056B,-91,-91,6,1,2,0,1,2,1,15,13,3,3,5,8,0,0,1,1,0,2,2,0,7,1,1,4,2,2,2,3,41,0,2,2,2,2,2,2,5,16,-91,2,1,2,2,1,-91,1,4,4,2,12,-91,0,1,5,2,1,7,6,-1,2,252.98
NS22683Q,-91,-91,10,1,2,2,1,4,1,20,20,3,3,6,8,0,1,2,1,0,2,3,0,7,1,2,4,2,2,2,3,38,0,2,1,2,1,2,2,5,16,-91,1,2,2,1,2,2,9,4,4,2,13,-91,0,1,2,1,2,7,3,-1,3,252.83
NS17325M,-91,7155.2,10,1,1,3,1,2,2,6,5,2,3,6,2,0,2,2,0,0,2,4,0,5,2,1,5,2,2,2,3,46,0,2,1,3,1,2,2,5,9,-91,2,1,2,1,2,2,9,4,4,2,13,-91,9,1,5,2,2,4,6,6000,2,252.71
NS23941M,-91,72000,10,1,1,0,1,2,1,5,1,1,3,6,1,0,0,1,0,0,2,1,0,2,2,1,3,1,1,2,3,28,2,2,2,2,1,2,2,5,16,-91,2,2,2,1,2,2,9,4,4,2,16,-91,9,1,1,1,1,4,1,13000,1,252.68
NS21411B,3360,3360,1,1,2,0,1,2,1,20,20,1,3,6,1,0,0,1,0,0,2,1,0,-99,4,1,2,-92,2,1,3,43,0,2,1,-91,2,2,2,5,16,-91,2,1,2,2,1,-91,1,4,4,2,16,-91,10,1,1,1,1,2,1,16000,3,252.65
NS16449M,6955,6955,2,1,2,0,1,2,1,20,-98,-98,2,2,-98,0,0,1,0,0,1,1,1,6,1,3,3,2,1,1,3,30,1,2,1,4,2,2,2,5,11,-91,1,1,2,1,2,2,1,4,4,2,13,-91,8,1,1,1,1,4,2,-1,3,252.64
NS23888W,-91,-92,10,1,2,0,1,2,1,7,15,1,3,6,1,0,0,1,0,0,2,1,0,4,8,1,4,2,2,1,3,43,4,-1,2,2,1,1,2,5,12,-91,2,1,2,2,2,2,3,4,1,2,13,-91,2,1,5,2,1,5,6,40000,3,252.45
NS18172Y,-91,-1,10,1,2,1,1,4,1,14,20,1,3,6,1,0,1,1,1,0,2,3,0,8,5,2,5,1,2,1,3,28,1,2,2,-91,2,2,1,5,15,-91,2,1,2,2,2,1,1,4,4,2,13,-91,11,1,1,1,2,4,1,18000,3,252.41
NS21376X,8259.68,11026.08,2,1,1,2,1,4,2,16,20,2,2,2,2,0,1,2,0,0,2,3,0,6,1,3,4,2,1,2,1,42,0,2,2,4,2,2,2,5,19,-91,2,1,2,1,2,2,3,4,1,2,12,-91,0,1,9,2,2,4,13,-1,1,252.33
NS11509H,-1,-1,2,1,1,2,1,2,2,20,-99,1,2,2,1,0,2,2,0,0,2,4,0,-99,3,3,1,2,2,2,3,33,0,2,1,-91,2,2,2,5,13,-91,2,1,2,2,2,1,2,4,4,2,11,-91,3,1,1,1,2,1,1,-1,2,252.23
NS12643C,5850,5850,2,2,2,1,1,2,1,20,20,3,2,2,6,0,1,1,0,0,2,2,0,5,1,4,4,2,2,2,3,27,0,2,2,-91,2,2,2,3,13,-91,2,1,2,2,2,1,9,4,4,2,2,-91,0,1,1,1,1,4,1,-1,3,252.22
NS22390A,1971.84,16552.64,10,1,2,2,1,2,1,14,20,1,3,6,1,1,1,1,0,0,2,3,0,7,1,2,3,2,1,1,3,26,3,2,4,5,2,2,2,4,7,-91,1,2,2,1,2,2,9,4,4,2,7,-91,9,4,1,1,2,5,1,4800,3,252.2
NS22426X,-92,-92,2,1,2,3,1,2,1,6,-98,-98,2,2,-98,0,2,3,0,0,1,5,1,2,2,2,4,2,1,1,3,41,1,2,2,3,1,2,2,5,19,-91,1,1,2,1,2,2,9,4,4,2,17,-91,0,1,5,2,1,4,6,22500,2,252.17
NS15314A,-91,43968,10,1,2,2,1,2,1,16,5,1,3,6,1,0,2,1,1,0,2,4,0,2,1,1,4,2,1,1,3,30,0,2,2,2,2,2,2,5,13,-91,1,1,2,1,2,1,4,4,2,2,15,-91,3,1,1,1,1,4,1,5000,2,252.13
NS21883Z,-92,-92,2,1,2,0,1,6,1,20,15,2,1,1,2,0,0,2,0,0,2,2,0,6,7,1,4,2,2,2,3,41,0,1,1,-91,2,2,1,5,15,-91,2,2,2,2,1,-91,1,4,4,2,17,-91,0,1,1,1,1,4,1,1500,3,252.09
NS21476Z,6916,16244.8,2,1,2,3,1,4,2,20,14,1,2,2,1,0,3,1,0,0,3,4,0,6,1,4,-91,1,2,2,3,7,-92,2,1,-91,2,2,2,4,7,-91,1,2,2,1,2,2,9,4,4,2,11,-91,2,1,8,2,1,2,10,-1,2,252.05
NS11455Z,-1,-1,2,2,2,1,1,5,2,20,-98,-98,2,2,-98,0,0,2,0,0,1,2,1,6,1,2,1,2,1,1,3,31,2,2,1,6,2,2,2,4,18,-91,2,1,2,2,2,2,9,4,4,2,11,1,4,1,1,1,2,4,1,-1,1,252.04
NS12070V,2548,17836,2,1,1,0,1,1,1,20,20,1,2,2,1,0,0,1,0,0,2,1,0,7,1,4,-91,2,2,1,3,17,1,2,2,-91,2,2,2,5,5,-91,1,1,2,2,2,2,9,4,4,2,10,1,1,1,1,1,1,7,1,-1,1,251.95
NS12127G,2400,4320,2,1,2,0,1,3,1,20,13,2,2,2,2,0,0,1,1,0,2,2,0,6,3,2,5,2,2,-1,3,40,1,-1,2,-91,2,1,1,5,18,-91,2,2,2,2,1,-91,1,4,4,2,8,-91,1,1,1,1,2,3,1,-1,2,251.93
NS19726N,-91,928.2,6,1,2,1,1,1,1,5,1,3,2,2,5,0,1,1,0,0,2,2,0,-91,2,1,4,1,2,2,3,41,0,2,1,2,2,2,2,5,15,-91,1,1,2,2,1,-91,1,4,4,2,14,-91,1,1,5,2,2,4,6,-1,1,251.85
NS24992G,-91,23731.76,10,1,1,1,1,2,2,19,15,1,3,6,1,0,0,2,0,0,2,2,0,2,1,3,3,2,2,2,3,22,4,2,4,6,2,2,2,5,9,-91,2,1,2,2,1,-91,9,4,4,2,12,-91,10,1,1,1,1,7,1,0,4,251.84
NS14229C,18000,51000,2,1,2,0,1,2,1,2,2,1,2,2,1,0,0,2,0,0,2,2,0,2,2,1,3,2,2,2,3,41,2,2,1,2,2,2,2,5,13,-91,2,1,2,2,1,-91,1,4,4,2,18,-91,1,1,1,1,1,4,1,-1,1,251.83
NS16857N,10810.8,26816.4,2,1,1,1,1,2,1,6,15,1,2,2,1,0,2,1,0,0,3,3,0,6,6,1,4,2,2,1,2,38,3,2,1,-91,2,2,2,5,7,-91,1,1,2,1,2,1,3,4,1,2,14,-91,0,1,10,2,2,7,14,-1,3,251.8
NS12330Y,-92,-92,1,1,2,0,1,2,1,20,20,1,1,1,1,0,0,2,0,0,2,2,0,7,3,1,2,1,2,1,3,45,0,2,2,6,1,2,2,5,18,-91,1,2,2,1,2,2,9,4,4,2,10,-91,0,1,1,1,1,1,1,300,1,251.74
NS20958C,4342,-92,2,1,2,0,1,4,1,15,14,1,2,2,1,0,0,3,0,0,2,3,0,2,2,2,1,2,1,1,3,33,6,1,3,1,1,2,2,3,9,-91,1,2,2,2,2,2,9,4,4,2,12,-91,0,1,1,1,1,5,2,-1,2,251.73
NS21931B,-91,49000,10,1,2,0,1,1,1,8,15,1,3,6,1,0,0,1,0,0,2,1,0,2,8,1,3,2,2,1,3,26,7,2,3,6,2,2,1,5,13,-91,1,1,2,2,1,-91,1,4,4,2,14,-91,6,1,5,2,2,5,6,10000,3,251.69
NS16241Z,-91,-91,12,1,1,2,1,4,2,20,-98,-98,3,9,-98,0,1,3,1,0,1,5,1,3,1,2,4,2,2,2,2,39,0,2,1,-1,2,2,2,5,15,-91,2,2,2,1,1,-91,1,4,4,2,14,-91,0,1,5,2,1,4,6,0,2,251.62
NS20977Q,33600,33600,1,2,2,0,1,2,1,3,-98,-98,1,1,-98,0,0,2,0,0,1,2,1,1,6,1,2,2,2,1,1,30,0,2,1,4,1,2,1,5,11,-91,1,1,2,1,2,1,4,4,2,2,14,-91,1,1,1,1,1,7,1,-1,2,251.6
NS25704Z,4334.72,4334.72,2,1,2,1,1,2,1,13,-98,-98,2,2,-98,0,1,1,0,0,4,2,1,6,1,2,2,2,1,1,3,37,1,2,-1,-99,-99,-99,-99,5,-99,-99,1,2,2,1,2,2,9,4,4,2,9,-91,0,1,1,1,1,4,1,-1,2,251.59
NS21266A,-91,31200,10,1,2,1,1,2,1,14,9,1,3,6,1,1,0,1,0,0,3,2,0,5,1,2,1,2,1,1,3,34,1,2,2,2,1,-92,2,5,7,-91,2,1,2,2,2,2,9,4,4,2,13,-91,-1,1,1,1,1,4,1,-1,-1,251.58
NS17598G,-91,10441.6,9,1,1,0,1,1,1,15,4,1,3,8,1,0,0,1,0,0,5,1,0,6,1,2,-91,1,2,1,3,28,2,2,3,6,1,1,2,5,15,-91,2,1,2,2,2,1,3,4,1,2,15,-91,3,1,1,1,1,7,1,-1,2,251.55
NS10714F,-91,-91,10,1,2,2,1,1,1,17,-98,-98,3,6,-98,0,2,1,0,0,6,3,1,3,1,2,3,2,-92,1,3,39,3,2,3,2,2,1,2,5,11,-91,2,2,2,2,2,2,9,4,4,2,10,1,8,1,1,1,1,7,1,-1,1,251.44
NS14381N,7410,-99,2,2,2,2,1,4,1,-99,20,2,3,6,2,0,1,1,1,0,2,3,0,6,5,1,5,2,2,2,3,40,-96,-96,-96,-91,2,2,2,5,17,-91,2,1,2,2,1,-91,1,4,4,2,13,-91,0,1,1,1,2,-9,1,-9,-8,251.39
NS20851S,-91,-91,9,1,1,2,1,5,1,20,2,3,3,6,8,0,2,1,0,0,2,3,0,2,8,1,1,-1,2,2,3,30,3,2,4,-91,2,2,2,5,11,-91,2,1,2,2,1,-91,1,4,4,2,15,-91,-1,1,1,1,2,5,1,-1,-1,251.38
NS10575V,37200,61200,1,1,2,0,1,2,1,1,1,1,1,1,1,-94,-94,-94,-94,0,-91,3,0,-99,7,1,5,2,2,1,3,28,10,1,3,-91,2,2,2,5,7,-91,1,2,2,2,1,-91,1,4,4,2,10,-91,4,1,1,1,2,4,1,18000,1,251.37
NS20210A,-91,-92,10,1,1,0,1,2,1,20,15,1,3,6,1,0,0,1,0,0,2,1,0,7,1,1,3,2,1,2,3,35,6,2,3,6,1,1,2,5,6,-91,1,1,2,2,2,1,3,4,1,2,12,-91,11,1,1,1,2,2,2,-1,2,251.35
NS25845F,-91,-999,10,2,2,3,1,5,1,20,20,2,3,6,2,1,2,1,0,0,2,4,0,4,4,2,3,2,2,1,3,34,4,2,4,-91,2,2,2,5,13,-91,1,2,1,1,2,2,9,4,4,2,9,-91,0,1,4,2,2,4,5,800,3,251.32
NS16830R,-91,2366,5,1,2,0,1,2,1,16,8,3,1,1,3,0,0,1,0,0,2,1,0,2,3,2,3,2,2,2,3,42,0,2,1,6,2,2,2,5,16,-91,2,2,2,1,1,-91,1,4,4,2,11,-91,0,1,1,1,1,5,1,-1,3,251.28
NS12650T,4596.8,20196.8,2,1,1,2,1,2,1,8,15,1,2,2,1,0,1,2,0,0,5,3,0,7,1,1,2,2,2,1,1,34,7,2,3,3,1,2,2,5,10,-91,1,1,2,1,2,1,7,4,4,2,15,-91,0,1,1,1,2,7,1,-1,2,251.25
NS17293V,16677.44,-99,1,1,2,1,1,1,1,-99,8,1,2,2,1,0,1,2,0,0,2,3,0,7,3,2,4,2,2,2,3,30,-92,2,1,-91,2,2,2,5,16,-91,2,-92,2,2,2,1,4,3,2,2,3,-91,6,1,1,1,1,5,1,1000,2,251.14
NS12932N,-91,-92,10,1,2,2,1,4,1,20,9,1,3,6,1,0,2,1,0,0,2,3,0,4,1,2,3,2,2,1,3,37,3,2,3,2,1,2,2,3,15,-91,2,2,2,2,2,2,9,4,4,-92,9,1,4,1,4,2,1,4,5,-1,5,251.13
NS25327H,-91,-99,5,1,1,1,1,4,1,-99,20,3,3,3,3,0,1,1,1,0,2,3,0,8,5,2,2,2,2,2,3,34,2,2,2,-91,2,2,1,5,11,-91,2,1,2,1,2,1,3,4,1,2,12,-91,4,1,5,2,2,4,6,16000,1,251.11
NS21316E,13891.8,18487.8,1,1,2,0,1,1,1,19,20,2,1,1,2,0,0,1,0,0,2,1,0,6,2,2,2,2,1,2,3,43,5,2,2,4,2,2,2,5,16,-91,2,1,2,2,1,-91,1,4,4,2,7,-91,11,1,1,1,2,5,2,-1,2,251.06
NS21027T,-91,15808,10,1,2,2,1,4,1,18,16,1,3,6,1,1,1,1,0,0,3,3,0,8,1,2,0,1,1,1,3,29,4,1,4,5,1,2,2,3,1,-91,2,1,2,2,2,2,9,4,4,2,15,1,9,1,9,2,2,5,13,-1,3,251.03
NS17260H,-92,-92,1,1,2,0,1,1,1,20,20,1,1,1,1,0,0,1,1,0,3,2,0,7,1,2,5,2,2,2,3,43,1,2,1,2,2,2,2,5,13,-91,1,1,2,1,2,2,9,4,4,2,9,-91,0,1,1,1,2,1,1,900,2,250.93
NS19115E,7155.2,7155.2,1,1,2,1,1,2,1,20,-98,-98,1,1,-98,0,1,1,0,0,1,2,1,7,1,3,0,2,1,2,3,27,0,2,1,5,1,1,2,5,11,-91,2,2,2,2,2,1,9,4,4,2,12,-91,10,1,8,2,1,4,10,-1,3,250.92
NS21555L,-92,-92,1,1,2,0,1,1,1,20,20,1,2,2,1,0,0,1,1,0,2,2,0,-99,3,1,1,2,2,2,3,31,0,2,2,-91,2,2,2,5,16,-91,2,1,2,2,1,-91,1,4,4,2,9,-91,1,1,1,1,2,7,1,-1,1,250.9
NS25696A,-92,-92,12,1,2,0,1,2,1,17,13,1,3,9,1,0,0,1,0,0,2,1,0,7,1,2,3,2,1,1,3,39,0,2,1,5,2,1,2,5,16,-91,1,1,2,1,2,2,9,4,4,2,10,-91,5,1,1,1,1,4,1,12000,3,250.86
NS16360P,7280,7280,2,1,2,0,1,4,2,1,-98,-98,2,2,-98,0,0,1,0,0,1,1,1,7,7,1,3,2,1,2,3,30,0,2,2,4,1,2,2,5,16,-91,1,1,2,1,1,-91,1,4,4,2,13,-91,4,2,2,1,2,4,3,-1,1,250.8
NS23733Q,-92,-92,2,1,2,1,1,6,1,20,20,2,3,6,2,0,1,1,0,0,2,2,0,6,5,1,2,2,2,1,3,35,0,2,2,-91,2,2,2,5,15,-91,2,2,2,2,1,-91,1,4,4,2,13,-91,0,1,1,1,1,7,1,5000,2,250.79
